EmpID	Name Prefix	First Name	Middle Initial	Last Name	Gender	E Mail	Father's Name	Mother's Name	Mother's Maiden Name	Date of Birth																
691154	Mr.	Carl	V	Cannon	M	carl.cannon@gmail.com	Wilfred Cannon	Jae Cannon	Steed	6/27/1989																
119932	Ms.	Dallas	N	Buchanan	F	dallas.buchanan@microsoft.com	Jordon Buchanan	Tonette Buchanan	Holcomb	12/27/1986																
397780	Dr.	Stefan	G	Magee	M	stefan.magee@exxonmobil.com	Bernard Magee	Liliana Magee	Custer	12/9/1970																
260579	Ms.	Angele	K	Collins	F	angele.collins@aol.com	Samuel Collins	Gertrud Collins	Shipman	11/29/1981																
527598	Mrs.	Julianna	Z	Montano	F	julianna.montano@hotmail.com	Nickolas Montano	Keira Montano	Grider	11/9/1978																
549186	Ms.	Lena	P	Mcmanus	F	lena.mcmanus@gmail.com	Mohammed Mcmanus	Charlotte Mcmanus	Sigler	12/31/1989																
405375	Mr.	Steve	M	Sloan	M	steve.sloan@btinternet.com	Ramiro Sloan	Lina Sloan	Lewis	11/4/1989																
129504	Ms.	Amada	R	Power	F	amada.power@bellsouth.net	Thanh Power	Lorie Power	Houck	6/16/1961																
579025	Mrs.	Sydney	Y	Oconner	F	sydney.oconner@gmail.com	Dorsey Oconner	Melaine Oconner	Paradis	5/15/1989																
753630	Mr.	Edmond	Z	Clawson	M	edmond.clawson@earthlink.net	Bert Clawson	Danille Clawson	Hatley	4/14/1965																
715871	Ms.	Katheryn	Z	Marlow	F	katheryn.marlow@cox.net	Graham Marlow	Ranae Marlow	Volz	9/11/1979																
204312	Mrs.	Delsie	I	Holcomb	F	delsie.holcomb@microsoft.com	Lamont Holcomb	Odessa Holcomb	Friedman	9/13/1987																
224611	Mrs.	Jamika	O	Pogue	F	jamika.pogue@yahoo.com	Hobert Pogue	Kaye Pogue	Fried	7/19/1958																
651288	Mr.	Darren	S	Jacks	M	darren.jacks@gmail.com	Romeo Jacks	Desiree Jacks	Deluca	2/23/1974																
297420	Mr.	Cameron	G	Laird	M	cameron.laird@gmail.com	Jesse Laird	Jetta Laird	Click	7/3/1985																
302763	Dr.	Darius	K	Mccartney	M	darius.mccartney@gmail.com	Graham Mccartney	Dawna Mccartney	Sacco	1/12/1959																
955515	Mrs.	Mika	S	Ferrer	F	mika.ferrer@aol.com	Lino Ferrer	Ileana Ferrer	Sommer	4/17/1985																
935356	Drs.	Corey	C	Oconnor	F	corey.oconnor@gmail.com	Brant Oconnor	Lisha Oconnor	Rollins	4/24/1971																
237099	Ms.	Catarina	W	Tompkins	F	catarina.tompkins@microsoft.com	Wilson Tompkins	Octavia Tompkins	Jankowski	7/22/1989																
996962	Dr.	Colby	P	Phillips	M	colby.phillips@yahoo.com	Markus Phillips	Ruthanne Phillips	Pham	10/28/1988																
222094	Ms.	Angelia	R	Lovejoy	F	angelia.lovejoy@hotmail.com	Zack Lovejoy	Elizabeth Lovejoy	Beyer	8/18/1959																
199204	Mrs.	Lang	B	Brittain	F	lang.brittain@gmail.com	Ali Brittain	Mee Brittain	Clemens	4/26/1980																
810355	Mrs.	Fern	S	Stricklin	F	fern.stricklin@yahoo.com	Alonso Stricklin	Gwenn Stricklin	Andrews	11/12/1969																
849462	Mrs.	Philomena	H	Clarke	F	philomena.clarke@gmail.com	Casey Clarke	Clementina Clarke	Tejeda	3/6/1996																
614463	Ms.	Eloise	C	Weis	F	eloise.weis@aol.com	Myles Weis	Lita Weis	Fender	12/7/1971																
283599	Mr.	Emilio	M	Medrano	M	emilio.medrano@yahoo.co.uk	Sid Medrano	Georgette Medrano	Elder	2/1/1996																
550442	Mr.	Merlin	P	Dejesus	M	merlin.dejesus@yahoo.com	Lonnie Dejesus	Cherrie Dejesus	Conover	8/27/1958																
982714	Ms.	Nita	N	Runyon	F	nita.runyon@gmail.com	Booker Runyon	Tish Runyon	Forsythe	4/5/1959																
598605	Mr.	Raymundo	A	Dale	M	raymundo.dale@outlook.com	Jean Dale	Valentina Dale	Duncan	8/25/1981																
290591	Mr.	Toby	C	John	M	toby.john@gmail.com	Erin John	Agatha John	Moss	6/4/1965																
873433	Mrs.	Isabell	U	Joy	F	isabell.joy@sbcglobal.net	Eddy Joy	Carmelita Joy	Mcqueen	11/17/1983																
981841	Ms.	Cheryl	T	Rosenbaum	F	cheryl.rosenbaum@hotmail.com	Kirby Rosenbaum	Rosemary Rosenbaum	Wayne	10/10/1973																
585816	Mrs.	Jeannette	D	Orosco	F	jeannette.orosco@aol.com	Reyes Orosco	Leoma Orosco	Doe	9/5/1992																
597405	Mr.	Jonah	P	Lockett	M	jonah.lockett@hotmail.com	Rudy Lockett	Kyla Lockett	Devore	6/2/1962																
258764	Mrs.	Eliana	B	Vinson	F	eliana.vinson@aol.com	Cyrus Vinson	Kathie Vinson	Clifton	10/17/1971																
352974	Hon.	Dillon	Z	Bergeron	M	dillon.bergeron@aol.com	Christoper Bergeron	Charlie Bergeron	Carter	8/27/1960																
335481	Mr.	Jerry	M	Lovejoy	M	jerry.lovejoy@yahoo.com	Pasquale Lovejoy	Hsiu Lovejoy	Colvin	12/1/1994																
870327	Mr.	Shirley	P	Walls	M	shirley.walls@yahoo.co.in	Christian Walls	Shirlee Walls	Caraway	1/27/1974																
207575	Mr.	Lamar	W	Whittaker	M	lamar.whittaker@gmail.com	Rodrick Whittaker	Avis Whittaker	Booker	4/25/1961																
203806	Mrs.	Jayna	E	Hardman	F	jayna.hardman@hotmail.co.uk	Refugio Hardman	Jami Hardman	Hayden	5/12/1958																
135633	Mr.	Robin	H	Mata	M	robin.mata@yahoo.ca	Rudy Mata	Pam Mata	Saylor	9/27/1983																
967485	Hon.	Yi	M	Rosser	F	yi.rosser@charter.net	Mervin Rosser	Mui Rosser	Ma	10/7/1958																
756596	Prof.	Curt	V	Dale	M	curt.dale@gmail.com	Joesph Dale	Sean Dale	Ludwig	8/13/1967																
701926	Mrs.	Crista	W	Croteau	F	crista.croteau@gmail.com	Andres Croteau	Christia Croteau	Covington	6/22/1986																
427948	Mr.	Jere	V	Colvin	M	jere.colvin@shell.com	Mitchel Colvin	Amber Colvin	Hall	6/28/1979																
286069	Ms.	Merle	Y	Wheatley	F	merle.wheatley@msn.com	Tory Wheatley	Bonny Wheatley	Doran	9/1/1982																
658702	Mrs.	Latoya	H	Saucier	F	latoya.saucier@aol.com	Rigoberto Saucier	Isis Saucier	Basham	8/15/1962																
533152	Mrs.	Kimi	E	Fahey	F	kimi.fahey@gmail.com	Bernie Fahey	Vernita Fahey	Rosser	3/27/1987																
766084	Drs.	Lita	B	Avila	F	lita.avila@hotmail.com	Earl Avila	Hsiu Avila	Mcnamee	1/6/1969																
887330	Ms.	Lawanda	C	Mays	F	lawanda.mays@yahoo.com	Rogelio Mays	Vincenza Mays	Mcarthur	5/27/1966																
452358	Mrs.	Marinda	M	Hacker	F	marinda.hacker@hotmail.com	Rodger Hacker	Cherie Hacker	Criswell	6/17/1972																
137643	Hon.	Angelika	T	Arndt	F	angelika.arndt@yahoo.com	John Arndt	Caren Arndt	Vanhoose	12/15/1961																
774010	Mr.	Arnold	Z	Mccurdy	M	arnold.mccurdy@gmail.com	Tuan Mccurdy	Renetta Mccurdy	Richie	2/20/1964																
177138	Hon.	Carita	T	Shell	F	carita.shell@gmail.com	Brent Shell	Laticia Shell	Larkin	5/9/1977																
419955	Ms.	Terry	R	Batson	F	terry.batson@ntlworld.com	Cyrus Batson	Valorie Batson	Marvin	1/11/1980																
723786	Mr.	Marc	H	Holden	M	marc.holden@gmail.com	Carson Holden	Kitty Holden	Mcmillian	7/6/1990																
437673	Hon.	Jeff	N	Regalado	M	jeff.regalado@yahoo.co.uk	Basil Regalado	Katia Regalado	Conaway	2/26/1982																
697650	Hon.	Gigi	V	Slayton	F	gigi.slayton@aol.com	Courtney Slayton	Ara Slayton	Fuentes	5/4/1976																
546138	Mrs.	Toni	K	Craft	F	toni.craft@comcast.net	Boyd Craft	Rona Craft	Oleary	6/9/1983																
837642	Dr.	Alan	E	Zimmerman	M	alan.zimmerman@bellsouth.net	Trinidad Zimmerman	Georgia Zimmerman	Salazar	12/30/1977																
618891	Ms.	Eleanore	R	Boyles	F	eleanore.boyles@gmail.com	Bradley Boyles	Ciara Boyles	Bender	5/21/1987																
585637	Mr.	Omer	H	Mcneill	M	omer.mcneill@yahoo.com	Ali Mcneill	Genesis Mcneill	Bertrand	12/29/1992																
698366	Drs.	Elizabet	O	Puente	F	elizabet.puente@rediffmail.com	Augustus Puente	Stevie Puente	Arellano	7/17/1976																
265724	Mrs.	Harriet	H	Mcleod	F	harriet.mcleod@gmail.com	Arthur Mcleod	Chelsey Mcleod	Shores	1/4/1986																
235903	Ms.	Virgil	S	Tavares	F	virgil.tavares@hotmail.com	Carl Tavares	Leoma Tavares	North	8/7/1988																
253046	Hon.	Maragret	A	Dougherty	F	maragret.dougherty@gmail.com	Adam Dougherty	Jenae Dougherty	Seibert	5/7/1989																
140799	Prof.	Ruben	A	Speight	M	ruben.speight@hotmail.com	Willard Speight	Delfina Speight	Purcell	6/2/1968																
604441	Mr.	Arnold	H	Napier	M	arnold.napier@gmail.com	Jesus Napier	Rosita Napier	Ritchie	4/30/1979																
777262	Mr.	Maximo	X	Comstock	M	maximo.comstock@ntlworld.com	Rigoberto Comstock	Andrew Comstock	Robinson	7/25/1980																
400887	Mr.	Amos	D	Sheffield	M	amos.sheffield@exxonmobil.com	Bruce Sheffield	Asley Sheffield	Dykes	4/1/1996																
825965	Drs.	Thomas	Z	Sanderson	F	thomas.sanderson@earthlink.net	Cody Sanderson	Ellis Sanderson	Nakamura	11/20/1963																
718429	Mr.	Zane	W	Dube	M	zane.dube@gmail.com	Elvin Dube	Audrie Dube	Bishop	4/22/1962																
371278	Drs.	Reynalda	F	Shuler	F	reynalda.shuler@rediffmail.com	Marty Shuler	Augustine Shuler	Stansberry	7/13/1963																
255342	Mr.	Leroy	M	Lang	M	leroy.lang@exxonmobil.com	Amos Lang	Annetta Lang	Janssen	12/13/1976																
241983	Ms.	Liberty	K	Wilkerson	F	liberty.wilkerson@msn.com	Eugene Wilkerson	Mable Wilkerson	Elmore	12/24/1982																
421112	Ms.	Lena	K	Reis	F	lena.reis@gmail.com	Lindsey Reis	Rhiannon Reis	Houser	5/28/1959																
522127	Hon.	Carmine	L	Lester	M	carmine.lester@yahoo.com	Ahmed Lester	Krissy Lester	Ryan	9/17/1962																
470546	Mr.	Aurelio	M	Staggs	M	aurelio.staggs@aol.com	Davis Staggs	Shellie Staggs	Lipscomb	7/9/1963																
482007	Mr.	Clifford	S	Champion	M	clifford.champion@gmail.com	Damon Champion	Toccara Champion	Ford	7/11/1963																
821918	Mr.	Mario	Z	Snider	M	mario.snider@hotmail.com	Gonzalo Snider	Carina Snider	Earls	9/6/1995																
623745	Mr.	Jewel	O	Talbot	M	jewel.talbot@shell.com	Ken Talbot	Halley Talbot	Schmid	10/29/1969																
920250	Ms.	Williemae	Z	Huynh	F	williemae.huynh@msn.com	Kareem Huynh	Carlyn Huynh	Lieberman	5/26/1959																
647001	Mr.	Marshall	T	Burchett	M	marshall.burchett@yahoo.co.uk	Darron Burchett	India Burchett	Posey	7/3/1975																
451284	Ms.	See	I	Hwang	F	see.hwang@ibm.com	Robt Hwang	Michele Hwang	York	5/25/1960																
695934	Ms.	Cordelia	H	Mendenhall	F	cordelia.mendenhall@yahoo.com	Terrence Mendenhall	Deedra Mendenhall	Barden	8/5/1962																
489491	Mrs.	Louie	T	Lam	F	louie.lam@yahoo.com	Rosario Lam	Sharika Lam	Ennis	11/24/1958																
137411	Mr.	Gail	Z	Pulley	M	gail.pulley@btinternet.com	Dorsey Pulley	Benita Pulley	Hume	9/12/1967																
496764	Mr.	Romeo	K	Lee	M	romeo.lee@gmail.com	Jacob Lee	Tamara Lee	Lindquist	4/10/1977																
787142	Mr.	Robbie	W	Pulido	M	robbie.pulido@gmail.com	Valentine Pulido	Josefine Pulido	Avery	3/9/1963																
644035	Mr.	Odis	S	Beauregard	M	odis.beauregard@gmail.com	Curtis Beauregard	Melvin Beauregard	Wilber	9/7/1966																
389272	Mr.	Michel	Y	Hickman	M	michel.hickman@charter.net	Renaldo Hickman	Luciana Hickman	Hatley	1/27/1982																
483586	Ms.	Ching	X	Reagan	F	ching.reagan@yahoo.ca	Douglass Reagan	Marilee Reagan	Wesley	4/2/1995																
599463	Hon.	Tyson	G	Mcclellan	M	tyson.mcclellan@gmail.com	Archie Mcclellan	Yang Mcclellan	Dove	10/6/1979																
333156	Drs.	Dimple	B	Madden	F	dimple.madden@aol.com	Jewel Madden	Shawana Madden	Hand	4/12/1978																
610321	Mr.	Donte	Z	Wyatt	M	donte.wyatt@aol.com	Marcos Wyatt	Naomi Wyatt	Pannell	5/19/1978																
399651	Mr.	Nathaniel	H	Heath	M	nathaniel.heath@bellsouth.net	Eric Heath	Joy Heath	Sloan	11/16/1963																
224749	Hon.	Jacinda	H	Teeter	F	jacinda.teeter@sbcglobal.net	Edmond Teeter	Shaunna Teeter	Cummings	12/30/1986																
892412	Mr.	Phil	W	Lister	M	phil.lister@yahoo.com	Rayford Lister	Domenica Lister	Robledo	8/4/1960																
849439	Ms.	Bridgette	A	Bittner	F	bridgette.bittner@aol.com	Kendall Bittner	Moriah Bittner	Cantwell	7/26/1970																
376089	Mr.	Sol	S	Porterfield	M	sol.porterfield@yahoo.com	Jeffery Porterfield	Laurine Porterfield	Duff	9/19/1969																
214052	Ms.	Melida	K	Mclaurin	F	melida.mclaurin@gmail.com	Milton Mclaurin	Millicent Mclaurin	Law	7/10/1984																
501977	Mr.	Palmer	S	Mcrae	M	palmer.mcrae@gmail.com	Rod Mcrae	Geraldine Mcrae	Siler	4/26/1988																
843877	Mr.	Harvey	D	Fife	M	harvey.fife@gmail.com	Fausto Fife	Dorene Fife	Bivins	4/27/1968																
590040	Mr.	Dale	P	Bear	M	dale.bear@charter.net	Millard Bear	Casandra Bear	Reinhart	1/15/1983																
980404	Drs.	Meg	K	Alcala	F	meg.alcala@gmail.com	Hal Alcala	Sammy Alcala	Bethel	6/19/1977																
422757	Ms.	Angelo	A	Beeler	F	angelo.beeler@gmail.com	Andy Beeler	Florrie Beeler	Elder	8/9/1990																
866477	Mr.	Chung	Q	Nunes	M	chung.nunes@hotmail.com	Augustus Nunes	Roxane Nunes	Thayer	7/21/1996																
500758	Mrs.	Era	F	Logsdon	F	era.logsdon@gmail.com	Barney Logsdon	Tiesha Logsdon	Cheung	3/9/1994																
646037	Mr.	Mose	N	Swearingen	M	mose.swearingen@hotmail.com	Kenny Swearingen	Galina Swearingen	Erwin	11/28/1995																
788052	Mr.	Louie	V	Tyson	M	louie.tyson@gmail.com	Earl Tyson	Staci Tyson	Boyce	6/1/1965																
128445	Mrs.	Cheryle	X	Perdue	F	cheryle.perdue@yahoo.com	Freddy Perdue	Shirlene Perdue	Grigsby	12/27/1958																
974616	Mr.	Gregorio	P	Pence	M	gregorio.pence@aol.com	Dorian Pence	Raguel Pence	Frazier	2/12/1994																
222942	Mrs.	Ashlie	V	Mcnabb	F	ashlie.mcnabb@yahoo.com	Augustine Mcnabb	Raquel Mcnabb	Peacock	7/1/1958																
173005	Mr.	Francesco	U	Yoo	M	francesco.yoo@yahoo.com	Elliot Yoo	Xiomara Yoo	Cowan	1/17/1960																
737694	Dr.	Alberto	N	Mercer	M	alberto.mercer@gmail.com	Jackie Mercer	Claude Mercer	Haley	6/12/1969																
410107	Ms.	Kandy	P	Batson	F	kandy.batson@yahoo.co.uk	Byron Batson	Rosella Batson	Moya	11/23/1993																
126755	Mr.	Rigoberto	T	Pulley	M	rigoberto.pulley@yahoo.com	Alphonse Pulley	Aleshia Pulley	Fuentes	9/28/1964																
719595	Dr.	Timmy	O	Ricci	M	timmy.ricci@gmail.com	Isidro Ricci	Erica Ricci	Uribe	9/2/1973																
323835	Ms.	Patty	C	Jerome	F	patty.jerome@hotmail.com	Ronnie Jerome	Voncile Jerome	Kingsley	8/3/1981																
862841	Ms.	Bobbye	K	Cronin	F	bobbye.cronin@hotmail.com	Danny Cronin	Maren Cronin	Wong	3/16/1966																
468425	Ms.	Elisabeth	U	Kimmel	F	elisabeth.kimmel@gmail.com	Asa Kimmel	Lee Kimmel	Escalante	9/28/1963																
150534	Mr.	Fernando	E	Molina	M	fernando.molina@gmail.com	Mel Molina	Salley Molina	Simpkins	11/8/1976																
885402	Ms.	Camellia	D	Salisbury	F	camellia.salisbury@gmail.com	Vance Salisbury	Saran Salisbury	Underwood	4/20/1964																
170545	Mr.	Mathew	B	Messenger	M	mathew.messenger@gmail.com	Justin Messenger	Sana Messenger	Scroggins	10/14/1981																
679211	Mr.	Omar	X	Scales	M	omar.scales@cox.net	Emile Scales	Kenyatta Scales	Thornburg	7/9/1968																
894261	Ms.	Robena	W	Maples	F	robena.maples@rediffmail.com	Dallas Maples	Valarie Maples	Rudd	12/29/1969																
970409	Ms.	Mertie	J	Binkley	F	mertie.binkley@bp.com	Levi Binkley	Gabriele Binkley	Boisvert	2/27/1960																
300287	Mr.	Pete	M	Dent	M	pete.dent@cox.net	Jeffrey Dent	Blanca Dent	Seay	1/24/1995																
246798	Dr.	Guillermo	L	Massie	M	guillermo.massie@aol.com	Luke Massie	Louis Massie	Kendrick	8/19/1958																
765501	Ms.	Hildegarde	D	Winter	F	hildegarde.winter@shell.com	Wiley Winter	Onie Winter	Deleon	11/5/1963																
523574	Dr.	Gale	A	Felder	M	gale.felder@gmail.com	Hoyt Felder	Katelin Felder	Cohn	12/23/1987																
806810	Hon.	Xenia	L	Warden	F	xenia.warden@hotmail.com	Eugenio Warden	Marvel Warden	Callender	7/19/1980																
562517	Drs.	Torri	C	Eaves	F	torri.eaves@yahoo.com	Tomas Eaves	Keesha Eaves	Underwood	7/22/1977																
756929	Hon.	Marnie	X	Marcotte	F	marnie.marcotte@gmail.com	Parker Marcotte	Laurena Marcotte	Hubbard	1/9/1960																
622423	Dr.	Mitchel	U	Park	M	mitchel.park@comcast.net	Buck Park	Cassi Park	Blanton	5/13/1984																
513083	Ms.	Yvonne	C	Brookins	F	yvonne.brookins@msn.com	Lowell Brookins	Gaynell Brookins	Rico	4/29/1991																
768566	Ms.	Dorathy	L	Schulz	F	dorathy.schulz@aol.com	Jimmy Schulz	Annette Schulz	Palma	4/22/1996																
608617	Dr.	Burton	D	Bettis	M	burton.bettis@aol.com	Warner Bettis	Sharlene Bettis	Bettis	7/1/1970																
768964	Mrs.	Brenda	L	Ornelas	F	brenda.ornelas@rediffmail.com	Terrance Ornelas	Nyla Ornelas	Lehmann	2/9/1979																
301975	Dr.	Elliott	O	Carrion	M	elliott.carrion@gmail.com	Deangelo Carrion	Odilia Carrion	Atchison	8/20/1983																
938567	Mrs.	Shonta	G	Aviles	F	shonta.aviles@aol.com	Hipolito Aviles	Leonia Aviles	Marlowe	11/25/1971																
821922	Mrs.	Nerissa	M	Boston	F	nerissa.boston@gmail.com	Mary Boston	Keely Boston	Bowling	2/17/1959																
848018	Hon.	Wan	J	Amador	F	wan.amador@gmail.com	Randy Amador	Shane Amador	Humphreys	10/1/1958																
796802	Ms.	Analisa	U	Galbraith	F	analisa.galbraith@earthlink.net	Genaro Galbraith	Nichole Galbraith	Weaver	4/15/1992																
147010	Ms.	Dyan	O	Olson	F	dyan.olson@gmail.com	Foster Olson	Lili Olson	Savoy	9/30/1983																
451150	Mr.	Dillon	N	Bankston	M	dillon.bankston@aol.com	Emanuel Bankston	Isabel Bankston	Duckworth	1/31/1978																
641105	Mrs.	Clarita	S	Tyree	F	clarita.tyree@yahoo.com	Vernon Tyree	Gabriela Tyree	Hurd	1/14/1964																
264113	Mr.	Ira	W	Hampton	M	ira.hampton@hotmail.com	Clifton Hampton	Lurlene Hampton	Coffey	3/28/1994																
983142	Ms.	Azzie	M	Peyton	F	azzie.peyton@yahoo.com	Tony Peyton	Patricia Peyton	Karr	4/30/1980																
450784	Ms.	Alicia	S	Bagley	F	alicia.bagley@microsoft.com	Lenny Bagley	Loraine Bagley	Schaefer	6/9/1992																
451447	Mr.	Jared	K	Starks	M	jared.starks@hotmail.com	Gordon Starks	Lona Starks	Kent	6/23/1992																
738683	Mrs.	Loura	C	Corbett	F	loura.corbett@ibm.com	Lawrence Corbett	Zola Corbett	Blanchette	1/18/1967																
953744	Hon.	Angel	Y	Orr	M	angel.orr@bp.com	Bernard Orr	Luisa Orr	Desimone	7/25/1993																
133812	Prof.	Bud	E	Laroche	M	bud.laroche@exxonmobil.com	Nathaniel Laroche	Georgianna Laroche	Book	8/16/1977																
173415	Mr.	Sylvester	U	Halverson	M	sylvester.halverson@gmail.com	Carmen Halverson	Leah Halverson	Dagostino	11/6/1978																
148519	Prof.	Junior	X	Olmstead	M	junior.olmstead@cox.net	Alex Olmstead	Rosette Olmstead	Dixon	4/30/1986																
997022	Mr.	Mohammed	S	TRUE	M	mohammed.true@aol.com	Elmer True	Terese True	Southern	5/30/1963																
963395	Mr.	Myles	H	Orton	M	myles.orton@gmail.com	Dannie Orton	Jae Orton	Trahan	11/20/1977																
361965	Ms.	Hayley	F	Brittain	F	hayley.brittain@btinternet.com	Samual Brittain	Cleopatra Brittain	Proctor	8/6/1970																
662078	Mrs.	Viva	R	Dixon	F	viva.dixon@gmail.com	Thaddeus Dixon	Sol Dixon	Sylvester	5/24/1972																
885383	Mr.	Lyman	W	Bingham	M	lyman.bingham@btinternet.com	Filiberto Bingham	Breann Bingham	Flaherty	3/17/1991																
788981	Hon.	Tabetha	V	Seward	F	tabetha.seward@hotmail.com	Mohammed Seward	Mae Seward	Mcqueen	11/17/1969																
857648	Mr.	Silas	X	Cherry	M	silas.cherry@aol.com	Wesley Cherry	Hyon Cherry	Carbajal	6/1/1991																
368823	Mr.	Todd	U	Steward	M	todd.steward@hotmail.com	Dwain Steward	Elenore Steward	Her	8/3/1982																
183768	Prof.	Arlen	E	Irwin	M	arlen.irwin@gmail.com	Korey Irwin	Johnsie Irwin	Stillwell	5/29/1969																
749078	Mrs.	Jenice	E	Grubb	F	jenice.grubb@gmail.com	Lesley Grubb	Summer Grubb	Arellano	1/31/1960																
522714	Prof.	Hoyt	J	Gragg	M	hoyt.gragg@gmail.com	Joaquin Gragg	Margarete Gragg	Poulin	10/14/1982																
293114	Mrs.	Iesha	D	Duarte	F	iesha.duarte@hotmail.com	Irving Duarte	Judi Duarte	Pond	12/6/1957																
319098	Mrs.	Bobbie	C	Starkey	F	bobbie.starkey@verizon.net	Jasper Starkey	Ilene Starkey	Fortney	10/31/1990																
840702	Prof.	Dexter	U	Ness	M	dexter.ness@verizon.net	Cody Ness	Sadie Ness	York	5/8/1965																
755003	Hon.	Consuelo	S	Halsey	F	consuelo.halsey@aol.com	Willie Halsey	Lourdes Halsey	Stephenson	5/12/1979																
963652	Mr.	Laurence	S	Steed	M	laurence.steed@aol.com	Deandre Steed	Margart Steed	Keane	6/21/1976																
649716	Ms.	Jasmin	T	Barrow	F	jasmin.barrow@sbcglobal.net	Emmanuel Barrow	Chassidy Barrow	Worth	5/18/1978																
155487	Mr.	Jean	B	Luis	M	jean.luis@hotmail.com	Dana Luis	India Luis	Love	5/19/1993																
335168	Mr.	Davis	K	Hudson	M	davis.hudson@gmail.com	Hubert Hudson	Rocio Hudson	Hathaway	7/22/1972																
982920	Mr.	Guillermo	K	Tanaka	M	guillermo.tanaka@msn.com	Dannie Tanaka	Molly Tanaka	Stuckey	12/16/1960																
979280	Dr.	Dannie	J	Gonsalves	M	dannie.gonsalves@aol.com	Tyron Gonsalves	Rosaria Gonsalves	Chisolm	5/13/1977																
893576	Drs.	Herlinda	F	Hansen	F	herlinda.hansen@gmail.com	Everett Hansen	Orpha Hansen	Meeker	4/15/1984																
273898	Mr.	Branden	F	Mahan	M	branden.mahan@gmail.com	Leslie Mahan	Richelle Mahan	Devlin	1/7/1969																
263301	Ms.	Agustina	K	Montez	F	agustina.montez@ibm.com	Olen Montez	Lily Montez	Castellanos	3/5/1971																
